kernel,InputData,thread,event/metric,invocation,min,max,avg
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,warps_launched,2,2,2
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,inst_issued0,63608075,63608075,63608075
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,inst_issued1,2001250,2001250,2001250
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,inst_executed,2001218,2001218,2001218
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,thread_inst_executed,8927256,8927256,8927256
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,not_predicated_off_thread_inst_executed,8906685,8906685,8906685
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,active_cycles,32804028,32804028,32804028
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,active_warps,195508314,195508314,195508314
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,shared_atom,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,sm_cta_launched,1,1,1
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,shared_atom_cas,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,shared_load,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,shared_store,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,generic_load,189427,189427,189427
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,generic_store,21261,21261,21261
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,global_load,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,global_store,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,local_load,466,466,466
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,local_store,464,464,464
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,atom_count,8,8,8
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,gred_count,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,shared_ld_transactions,82,82,82
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,shared_st_transactions,142,142,142
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,shared_ld_bank_conflict,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,shared_st_bank_conflict,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,global_atom_cas,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,active_cycles_pm,32701613,32701613,32701613
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,active_warps_pm,65609360,65609360,65609360
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,elapsed_cycles_pm,2607031856,2607031856,2607031856
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,inst_executed_fp16_pipe_s0,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,inst_executed_fp16_pipe_s1,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,inst_executed_fp16_pipe_s2,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,inst_executed_fp16_pipe_s3,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,inst_executed_fp64_pipe_s0,3472,3472,3472
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,inst_executed_fp64_pipe_s1,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,inst_executed_fp64_pipe_s2,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,inst_executed_fp64_pipe_s3,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,inst_executed_fma_pipe_s0,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,inst_executed_fma_pipe_s1,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,inst_executed_fma_pipe_s2,50932,50932,50932
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,inst_executed_fma_pipe_s3,160,160,160
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,tensor_pipe_active_cycles_s0,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,tensor_pipe_active_cycles_s1,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,tensor_pipe_active_cycles_s2,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,tensor_pipe_active_cycles_s3,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,pcie_tx_active_pulse,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,pcie_rx_active_pulse,1,1,1
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,active_cycles_sys,30184663,30184663,30184663
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,elapsed_cycles_sys,30184663,30184663,30184663
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,fb_subp0_read_sectors,309727,309727,309727
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,fb_subp1_read_sectors,310636,310636,310636
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,fb_subp0_write_sectors,180164,180164,180164
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,fb_subp1_write_sectors,180210,180210,180210
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,l2_subp0_write_sector_misses,180207,180207,180207
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,l2_subp1_write_sector_misses,180188,180188,180188
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,l2_subp0_read_sector_misses,309698,309698,309698
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,l2_subp1_read_sector_misses,309697,309697,309697
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,l2_subp0_read_tex_sector_queries,272179,272179,272179
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,l2_subp1_read_tex_sector_queries,272306,272306,272306
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,l2_subp0_write_tex_sector_queries,3304092,3304092,3304092
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,l2_subp1_write_tex_sector_queries,3801959,3801959,3801959
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,l2_subp0_read_tex_hit_sectors,142861,142861,142861
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,l2_subp1_read_tex_hit_sectors,142985,142985,142985
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,l2_subp0_write_tex_hit_sectors,3769153,3769153,3769153
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,l2_subp1_write_tex_hit_sectors,3271377,3271377,3271377
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,l2_subp0_total_read_sector_queries,399624,399624,399624
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,l2_subp1_total_read_sector_queries,24752542,24752542,24752542
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,l2_subp0_total_write_sector_queries,3330822,3330822,3330822
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,l2_subp1_total_write_sector_queries,3828649,3828649,3828649
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,l2_subp0_read_sysmem_sector_queries,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,l2_subp1_read_sysmem_sector_queries,24353000,24353000,24353000
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,l2_subp0_write_sysmem_sector_queries,8,8,8
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,l2_subp1_write_sysmem_sector_queries,1,1,1
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,prof_trigger_00,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,prof_trigger_01,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,prof_trigger_02,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,prof_trigger_03,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,prof_trigger_04,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,prof_trigger_05,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,prof_trigger_06,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,prof_trigger_07,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,warps_launched,2,2,2
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,inst_issued0,1.5943e+10,1.5943e+10,1.5943e+10
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,inst_issued1,504805224,504805224,504805224
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,inst_executed,504805183,504805183,504805183
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,thread_inst_executed,1216248816,1216248816,1216248816
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,not_predicated_off_thread_inst_executed,1211464245,1211464245,1211464245
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,active_cycles,8223489276,8223489276,8223489276
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,active_warps,2.9520e+10,2.9520e+10,2.9520e+10
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,shared_atom,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,sm_cta_launched,1,1,1
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,shared_atom_cas,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,shared_load,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,shared_store,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,generic_load,46108267,46108267,46108267
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,generic_store,7105581,7105581,7105581
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,global_load,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,global_store,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,local_load,466,466,466
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,local_store,464,464,464
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,atom_count,8,8,8
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,gred_count,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,shared_ld_transactions,82,82,82
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,shared_st_transactions,142,142,142
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,shared_ld_bank_conflict,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,shared_st_bank_conflict,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,global_atom_cas,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,inst_executed_fp16_pipe_s0,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,inst_executed_fp16_pipe_s1,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,inst_executed_fp16_pipe_s2,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,inst_executed_fp16_pipe_s3,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,inst_executed_fp64_pipe_s0,57232,57232,57232
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,inst_executed_fp64_pipe_s1,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,inst_executed_fp64_pipe_s2,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,inst_executed_fp64_pipe_s3,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,inst_executed_fma_pipe_s0,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,inst_executed_fma_pipe_s1,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,inst_executed_fma_pipe_s2,33839092,33839092,33839092
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,inst_executed_fma_pipe_s3,160,160,160
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,tensor_pipe_active_cycles_s0,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,tensor_pipe_active_cycles_s1,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,tensor_pipe_active_cycles_s2,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,tensor_pipe_active_cycles_s3,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,pcie_tx_active_pulse,1303,1303,1303
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,32,1,pcie_rx_active_pulse,1621,1621,1621
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,fb_subp0_read_sectors,41231,41231,41231
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,fb_subp1_read_sectors,41266,41266,41266
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,fb_subp0_write_sectors,37789,37789,37789
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,fb_subp1_write_sectors,37492,37492,37492
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,l2_subp0_write_sector_misses,39432,39432,39432
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,l2_subp1_write_sector_misses,39376,39376,39376
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,l2_subp0_read_sector_misses,41562,41562,41562
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,l2_subp1_read_sector_misses,41633,41633,41633
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,l2_subp0_read_tex_sector_queries,64821,64821,64821
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,l2_subp1_read_tex_sector_queries,64851,64851,64851
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,l2_subp0_write_tex_sector_queries,793276,793276,793276
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,l2_subp1_write_tex_sector_queries,944967,944967,944967
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,l2_subp0_read_tex_hit_sectors,48861,48861,48861
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,l2_subp1_read_tex_hit_sectors,48823,48823,48823
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,l2_subp0_write_tex_hit_sectors,940707,940707,940707
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,l2_subp1_write_tex_hit_sectors,788984,788984,788984
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,l2_subp0_total_read_sector_queries,97636,97636,97636
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,l2_subp1_total_read_sector_queries,6072790,6072790,6072790
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,l2_subp0_total_write_sector_queries,793391,793391,793391
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,l2_subp1_total_write_sector_queries,945056,945056,945056
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,l2_subp0_read_sysmem_sector_queries,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,l2_subp1_read_sysmem_sector_queries,5942084,5942084,5942084
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,l2_subp0_write_sysmem_sector_queries,4,4,4
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,l2_subp1_write_sysmem_sector_queries,1,1,1
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,elapsed_cycles_sm,1.6407e+11,1.6407e+11,1.6407e+11
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,prof_trigger_00,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,prof_trigger_01,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,prof_trigger_02,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,prof_trigger_03,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,prof_trigger_04,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,prof_trigger_05,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,prof_trigger_06,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,prof_trigger_07,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,warps_launched,2,2,2
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,inst_issued0,3969203904,3969203904,3969203904
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,inst_issued1,126218266,126218266,126218266
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,inst_executed,126218234,126218234,126218234
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,thread_inst_executed,326743216,326743216,326743216
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,not_predicated_off_thread_inst_executed,325542389,325542389,325542389
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,active_cycles,2047584169,2047584169,2047584169
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,active_warps,7820061658,7820061658,7820061658
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,shared_atom,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,sm_cta_launched,1,1,1
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,shared_atom_cas,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,shared_load,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,shared_store,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,generic_load,11570475,11570475,11570475
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,generic_store,1737773,1737773,1737773
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,global_load,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,global_store,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,local_load,466,466,466
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,local_store,464,464,464
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,atom_count,8,8,8
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,gred_count,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,shared_ld_transactions,82,82,82
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,shared_st_transactions,142,142,142
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,shared_ld_bank_conflict,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,shared_st_bank_conflict,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,global_atom_cas,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,active_cycles_pm,2047654398,2047654398,2047654398
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,active_warps_pm,4095422208,4095422208,4095422208
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,elapsed_cycles_pm,1.6317e+11,1.6317e+11,1.6317e+11
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,inst_executed_fp16_pipe_s0,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,inst_executed_fp16_pipe_s1,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,inst_executed_fp16_pipe_s2,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,inst_executed_fp16_pipe_s3,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,inst_executed_fp64_pipe_s0,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,inst_executed_fp64_pipe_s1,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,inst_executed_fp64_pipe_s2,28560,28560,28560
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,inst_executed_fp64_pipe_s3,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,inst_executed_fma_pipe_s0,8005620,8005620,8005620
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,inst_executed_fma_pipe_s1,160,160,160
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,inst_executed_fma_pipe_s2,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,inst_executed_fma_pipe_s3,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,tensor_pipe_active_cycles_s0,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,tensor_pipe_active_cycles_s1,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,tensor_pipe_active_cycles_s2,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,tensor_pipe_active_cycles_s3,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,pcie_tx_active_pulse,49,49,49
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,pcie_rx_active_pulse,78,78,78
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,active_cycles_sys,1888167364,1888167364,1888167364
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,32,1,elapsed_cycles_sys,1888167364,1888167364,1888167364
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,32,1,fb_subp0_read_sectors,3143,3143,3143
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,32,1,fb_subp1_read_sectors,3159,3159,3159
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,32,1,fb_subp0_write_sectors,2874,2874,2874
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,32,1,fb_subp1_write_sectors,3148,3148,3148
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,32,1,l2_subp0_write_sector_misses,2636,2636,2636
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,32,1,l2_subp1_write_sector_misses,2569,2569,2569
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,32,1,l2_subp0_read_sector_misses,2339,2339,2339
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,32,1,l2_subp1_read_sector_misses,2217,2217,2217
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,32,1,l2_subp0_read_tex_sector_queries,796,796,796
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,32,1,l2_subp1_read_tex_sector_queries,812,812,812
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,32,1,l2_subp0_write_tex_sector_queries,7463,7463,7463
