kernel,InputData,thread,event/metric,invocation,min,max,avg
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph16k,32,9,inst_executed_fma_pipe_s1,10,12,10
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph16k,32,9,inst_executed_fma_pipe_s2,10,12,11
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph16k,32,9,inst_executed_fma_pipe_s3,10,12,10
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph16k,32,9,tensor_pipe_active_cycles_s0,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph16k,32,9,tensor_pipe_active_cycles_s1,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph16k,32,9,tensor_pipe_active_cycles_s2,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph16k,32,9,tensor_pipe_active_cycles_s3,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph16k,32,9,pcie_tx_active_pulse,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph16k,32,9,pcie_rx_active_pulse,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph16k,32,9,active_cycles_sys,527331,4663127,2077000
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph16k,32,9,elapsed_cycles_sys,527331,4663127,2077000
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,fb_subp0_read_sectors,340,1188,609
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,fb_subp1_read_sectors,268,1116,544
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,fb_subp0_write_sectors,400,2006,1282
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,fb_subp1_write_sectors,404,2154,1360
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,l2_subp0_write_sector_misses,950,2347,1551
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,l2_subp1_write_sector_misses,926,2322,1486
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,l2_subp0_read_sector_misses,294,1138,432
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,l2_subp1_read_sector_misses,310,1086,435
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,l2_subp0_read_tex_sector_queries,261,277,269
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,l2_subp1_read_tex_sector_queries,269,269,269
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,l2_subp0_write_tex_sector_queries,6876,8156,7482
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,l2_subp1_write_tex_sector_queries,7828,8596,8192
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,l2_subp0_read_tex_hit_sectors,128,144,136
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,l2_subp1_read_tex_hit_sectors,128,129,128
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,l2_subp0_write_tex_hit_sectors,6008,7159,6540
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,l2_subp1_write_tex_hit_sectors,7016,7656,7306
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,l2_subp0_total_read_sector_queries,2075,3534,2999
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,l2_subp1_total_read_sector_queries,319,1085,914
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,l2_subp0_total_write_sector_queries,6889,8169,7497
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,l2_subp1_total_write_sector_queries,7840,8612,8209
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,l2_subp0_read_sysmem_sector_queries,1728,2405,2027
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,l2_subp1_read_sysmem_sector_queries,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,l2_subp0_write_sysmem_sector_queries,1,5,3
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,l2_subp1_write_sysmem_sector_queries,0,4,1
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,elapsed_cycles_sm,43802906,59395932,51350938
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,prof_trigger_00,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,prof_trigger_01,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,prof_trigger_02,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,prof_trigger_03,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,prof_trigger_04,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,prof_trigger_05,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,prof_trigger_06,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,prof_trigger_07,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,warps_launched,4,4,4
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,inst_issued0,2036362,2803924,2382131
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,inst_issued1,123781,171909,146602
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,inst_executed,124431,627921,383616
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,thread_inst_executed,16771907,18439067,17132333
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,not_predicated_off_thread_inst_executed,16204442,17831550,16556737
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,active_cycles,543637,1778882,859503
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,active_warps,5980076,7283472,6575145
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,shared_atom,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,sm_cta_launched,1,1,1
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,shared_atom_cas,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,shared_load,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,shared_store,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,generic_load,9896,12968,11352
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,generic_store,3253,5301,4224
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,global_load,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,global_store,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,local_load,328,328,328
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,local_store,328,328,328
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,atom_count,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,gred_count,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,shared_ld_transactions,8,8,8
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,shared_st_transactions,9,9,9
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,shared_ld_bank_conflict,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,shared_st_bank_conflict,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,global_atom_cas,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,active_cycles_pm,540021,743960,633400
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,active_warps_pm,2160500,2975908,2528808
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,elapsed_cycles_pm,43757258,60197418,51305585
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,inst_executed_fp16_pipe_s0,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,inst_executed_fp16_pipe_s1,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,inst_executed_fp16_pipe_s2,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,inst_executed_fp16_pipe_s3,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,inst_executed_fp64_pipe_s0,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,inst_executed_fp64_pipe_s1,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,inst_executed_fp64_pipe_s2,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,inst_executed_fp64_pipe_s3,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,inst_executed_fma_pipe_s0,10,12,10
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,inst_executed_fma_pipe_s1,10,12,10
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,inst_executed_fma_pipe_s2,10,12,10
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,inst_executed_fma_pipe_s3,10,12,10
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,tensor_pipe_active_cycles_s0,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,tensor_pipe_active_cycles_s1,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,tensor_pipe_active_cycles_s2,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,tensor_pipe_active_cycles_s3,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,pcie_tx_active_pulse,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,pcie_rx_active_pulse,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,active_cycles_sys,509333,696560,594362
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph16k,32,9,elapsed_cycles_sys,509333,696560,594362
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,fb_subp0_read_sectors,16150,771056,173451
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,fb_subp1_read_sectors,16288,772207,173399
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,fb_subp0_write_sectors,6797,446496,94056
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,fb_subp1_write_sectors,7225,447339,94226
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,l2_subp0_write_sector_misses,7179,452629,95230
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,l2_subp1_write_sector_misses,7104,455019,95423
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,l2_subp0_read_sector_misses,15868,772345,173511
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,l2_subp1_read_sector_misses,15862,772477,173593
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,l2_subp0_read_tex_sector_queries,15845,1491873,280274
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,l2_subp1_read_tex_sector_queries,15841,1501259,281395
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,l2_subp0_write_tex_sector_queries,439053,1318680,579275
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,l2_subp1_write_tex_sector_queries,314089,3339012,923244
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,l2_subp0_read_tex_hit_sectors,8028,1103777,194642
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,l2_subp1_read_tex_hit_sectors,8026,1114685,195805
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,l2_subp0_write_tex_hit_sectors,437848,1204572,557746
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,l2_subp1_write_tex_hit_sectors,312901,3224301,901628
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,l2_subp0_total_read_sector_queries,112494,2508845,617862
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,l2_subp1_total_read_sector_queries,16147,1506110,283013
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,l2_subp0_total_write_sector_queries,439076,1557244,619528
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,l2_subp1_total_write_sector_queries,314113,3578750,963582
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,l2_subp0_read_sysmem_sector_queries,96271,1012903,336081
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,l2_subp1_read_sysmem_sector_queries,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,l2_subp0_write_sysmem_sector_queries,1,5,3
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,l2_subp1_write_sysmem_sector_queries,0,4,1
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,elapsed_cycles_sm,2456007190,5.1916e+10,1.1260e+10
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,prof_trigger_00,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,prof_trigger_01,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,prof_trigger_02,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,prof_trigger_03,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,prof_trigger_04,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,prof_trigger_05,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,prof_trigger_06,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,prof_trigger_07,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,warps_launched,4,4,4
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,inst_issued0,115692365,1218509478,403727972
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,inst_issued1,6978322,71460808,23781123
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,inst_executed,6978314,210747003,42059056
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,thread_inst_executed,954124000,2385150492,1204759838
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,not_predicated_off_thread_inst_executed,921957854,2313926192,1166141508
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,active_cycles,30672337,648511696,140645537
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,active_warps,335330158,2592400566,930495139
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,shared_atom,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,sm_cta_launched,1,1,1
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,shared_atom_cas,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,shared_load,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,shared_store,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,generic_load,594054,6281014,2090500
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,generic_store,187751,1418069,498892
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,global_load,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,global_store,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,local_load,380,380,380
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,local_store,380,380,380
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,atom_count,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,gred_count,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,shared_ld_transactions,8,8,8
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,shared_st_transactions,9,9,9
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,shared_ld_bank_conflict,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,shared_st_bank_conflict,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,global_atom_cas,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,active_cycles_pm,30680692,322899913,107144802
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,active_warps_pm,122670762,1289970360,427509171
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,elapsed_cycles_pm,2456234664,2.5849e+10,8577433291
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,inst_executed_fp16_pipe_s0,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,inst_executed_fp16_pipe_s1,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,inst_executed_fp16_pipe_s2,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,inst_executed_fp16_pipe_s3,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,inst_executed_fp64_pipe_s0,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,inst_executed_fp64_pipe_s1,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,inst_executed_fp64_pipe_s2,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,inst_executed_fp64_pipe_s3,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,inst_executed_fma_pipe_s0,10,12,11
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,inst_executed_fma_pipe_s1,10,12,10
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,inst_executed_fma_pipe_s2,10,12,10
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,inst_executed_fma_pipe_s3,10,12,10
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,tensor_pipe_active_cycles_s0,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,tensor_pipe_active_cycles_s1,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,tensor_pipe_active_cycles_s2,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,tensor_pipe_active_cycles_s3,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,pcie_tx_active_pulse,0,1,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,pcie_rx_active_pulse,0,3,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,active_cycles_sys,28428599,299174854,99263684
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1MW,32,12,elapsed_cycles_sys,28428599,299174854,99263684
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,fb_subp0_read_sectors,16062,35876,22599
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,fb_subp1_read_sectors,16107,35909,22623
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,fb_subp0_write_sectors,6856,57025,23360
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,fb_subp1_write_sectors,7109,57595,23468
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,l2_subp0_write_sector_misses,7107,57244,23376
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,l2_subp1_write_sector_misses,7112,57295,23424
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,l2_subp0_read_sector_misses,15867,36085,22526
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,l2_subp1_read_sector_misses,15860,36146,22550
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,l2_subp0_read_tex_sector_queries,15785,15833,15794
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,l2_subp1_read_tex_sector_queries,15771,15815,15780
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,l2_subp0_write_tex_sector_queries,407420,454296,423207
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,l2_subp1_write_tex_sector_queries,344996,423124,371323
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,l2_subp0_read_tex_hit_sectors,7960,8005,7969
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,l2_subp1_read_tex_hit_sectors,7953,8000,7963
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,l2_subp0_write_tex_hit_sectors,406608,445676,418939
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,l2_subp1_write_tex_hit_sectors,344126,414445,367002
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,l2_subp0_total_read_sector_queries,113946,150698,125841
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,l2_subp1_total_read_sector_queries,15981,17075,16493
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,l2_subp0_total_write_sector_queries,407445,485010,432804
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,l2_subp1_total_write_sector_queries,344996,453801,380906
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,l2_subp0_read_sysmem_sector_queries,97549,134203,109341
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,l2_subp1_read_sysmem_sector_queries,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,l2_subp0_write_sysmem_sector_queries,1,5,4
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,l2_subp1_write_sysmem_sector_queries,0,4,1
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,elapsed_cycles_sm,2489436842,3425451558,2790841284
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,prof_trigger_00,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,prof_trigger_01,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,prof_trigger_02,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,prof_trigger_03,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,prof_trigger_04,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,prof_trigger_05,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,prof_trigger_06,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,prof_trigger_07,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,warps_launched,4,4,4
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,inst_issued0,117304498,161016332,131284428
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,inst_issued1,7101307,10038807,8091009
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,inst_executed,7101299,36161049,22220346
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,thread_inst_executed,958092419,1045713161,974592402
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,not_predicated_off_thread_inst_executed,925926290,1011459387,942051722
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,active_cycles,31101929,103905829,53849986
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,active_warps,337480734,415643324,362742470
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,shared_atom,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,sm_cta_launched,1,1,1
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,shared_atom_cas,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,shared_load,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,shared_store,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,generic_load,593918,781418,657090
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,generic_store,187681,312681,229796
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,global_load,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,32,12,global_store,0,0,0
