kernel,InputData,thread,event/metric,invocation,min,max,avg
__omp_offloading_2f_13046cf_main_l64,100,128,1,inst_executed_fp64_pipe_s1,32768,32768,32768
__omp_offloading_2f_13046cf_main_l64,100,128,1,inst_executed_fp64_pipe_s2,32768,32768,32768
__omp_offloading_2f_13046cf_main_l64,100,128,1,inst_executed_fp64_pipe_s3,32768,32768,32768
__omp_offloading_2f_13046cf_main_l64,100,128,1,inst_executed_fma_pipe_s0,70326,70326,70326
__omp_offloading_2f_13046cf_main_l64,100,128,1,inst_executed_fma_pipe_s1,70330,70330,70330
__omp_offloading_2f_13046cf_main_l64,100,128,1,inst_executed_fma_pipe_s2,70350,70350,70350
__omp_offloading_2f_13046cf_main_l64,100,128,1,inst_executed_fma_pipe_s3,70338,70338,70338
__omp_offloading_2f_13046cf_main_l64,100,128,1,tensor_pipe_active_cycles_s0,0,0,0
__omp_offloading_2f_13046cf_main_l64,100,128,1,tensor_pipe_active_cycles_s1,0,0,0
__omp_offloading_2f_13046cf_main_l64,100,128,1,tensor_pipe_active_cycles_s2,0,0,0
__omp_offloading_2f_13046cf_main_l64,100,128,1,tensor_pipe_active_cycles_s3,0,0,0
__omp_offloading_2f_13046cf_main_l64,100,128,1,pcie_tx_active_pulse,1,1,1
__omp_offloading_2f_13046cf_main_l64,100,128,1,pcie_rx_active_pulse,4,4,4
__omp_offloading_2f_13046cf_main_l64,100,128,1,active_cycles_sys,383022,383022,383022
__omp_offloading_2f_13046cf_main_l64,100,128,1,elapsed_cycles_sys,383022,383022,383022
__omp_offloading_2f_13046cf_main_l50,150,128,1,fb_subp0_read_sectors,41988,41988,41988
__omp_offloading_2f_13046cf_main_l50,150,128,1,fb_subp1_read_sectors,42219,42219,42219
__omp_offloading_2f_13046cf_main_l50,150,128,1,fb_subp0_write_sectors,221658,221658,221658
__omp_offloading_2f_13046cf_main_l50,150,128,1,fb_subp1_write_sectors,221630,221630,221630
__omp_offloading_2f_13046cf_main_l50,150,128,1,l2_subp0_write_sector_misses,229078,229078,229078
__omp_offloading_2f_13046cf_main_l50,150,128,1,l2_subp1_write_sector_misses,229107,229107,229107
__omp_offloading_2f_13046cf_main_l50,150,128,1,l2_subp0_read_sector_misses,44211,44211,44211
__omp_offloading_2f_13046cf_main_l50,150,128,1,l2_subp1_read_sector_misses,43890,43890,43890
__omp_offloading_2f_13046cf_main_l50,150,128,1,l2_subp0_read_tex_sector_queries,224748,224748,224748
__omp_offloading_2f_13046cf_main_l50,150,128,1,l2_subp1_read_tex_sector_queries,224932,224932,224932
__omp_offloading_2f_13046cf_main_l50,150,128,1,l2_subp0_write_tex_sector_queries,687648,687648,687648
__omp_offloading_2f_13046cf_main_l50,150,128,1,l2_subp1_write_tex_sector_queries,690656,690656,690656
__omp_offloading_2f_13046cf_main_l50,150,128,1,l2_subp0_read_tex_hit_sectors,182759,182759,182759
__omp_offloading_2f_13046cf_main_l50,150,128,1,l2_subp1_read_tex_hit_sectors,183148,183148,183148
__omp_offloading_2f_13046cf_main_l50,150,128,1,l2_subp0_write_tex_hit_sectors,494448,494448,494448
__omp_offloading_2f_13046cf_main_l50,150,128,1,l2_subp1_write_tex_hit_sectors,497608,497608,497608
__omp_offloading_2f_13046cf_main_l50,150,128,1,l2_subp0_total_read_sector_queries,225146,225146,225146
__omp_offloading_2f_13046cf_main_l50,150,128,1,l2_subp1_total_read_sector_queries,226810,226810,226810
__omp_offloading_2f_13046cf_main_l50,150,128,1,l2_subp0_total_write_sector_queries,699534,699534,699534
__omp_offloading_2f_13046cf_main_l50,150,128,1,l2_subp1_total_write_sector_queries,702514,702514,702514
__omp_offloading_2f_13046cf_main_l50,150,128,1,l2_subp0_read_sysmem_sector_queries,0,0,0
__omp_offloading_2f_13046cf_main_l50,150,128,1,l2_subp1_read_sysmem_sector_queries,1254,1254,1254
__omp_offloading_2f_13046cf_main_l50,150,128,1,l2_subp0_write_sysmem_sector_queries,0,0,0
__omp_offloading_2f_13046cf_main_l50,150,128,1,l2_subp1_write_sysmem_sector_queries,5,5,5
__omp_offloading_2f_13046cf_main_l50,150,128,1,elapsed_cycles_sm,35044172,35044172,35044172
__omp_offloading_2f_13046cf_main_l50,150,128,1,prof_trigger_00,0,0,0
__omp_offloading_2f_13046cf_main_l50,150,128,1,prof_trigger_01,0,0,0
__omp_offloading_2f_13046cf_main_l50,150,128,1,prof_trigger_02,0,0,0
__omp_offloading_2f_13046cf_main_l50,150,128,1,prof_trigger_03,0,0,0
__omp_offloading_2f_13046cf_main_l50,150,128,1,prof_trigger_04,0,0,0
__omp_offloading_2f_13046cf_main_l50,150,128,1,prof_trigger_05,0,0,0
__omp_offloading_2f_13046cf_main_l50,150,128,1,prof_trigger_06,0,0,0
__omp_offloading_2f_13046cf_main_l50,150,128,1,prof_trigger_07,0,0,0
__omp_offloading_2f_13046cf_main_l50,150,128,1,warps_launched,512,512,512
__omp_offloading_2f_13046cf_main_l50,150,128,1,inst_issued0,117953985,117953985,117953985
__omp_offloading_2f_13046cf_main_l50,150,128,1,inst_issued1,9859712,9859712,9859712
__omp_offloading_2f_13046cf_main_l50,150,128,1,inst_executed,28574848,28574848,28574848
__omp_offloading_2f_13046cf_main_l50,150,128,1,thread_inst_executed,908257280,908257280,908257280
__omp_offloading_2f_13046cf_main_l50,150,128,1,not_predicated_off_thread_inst_executed,879943296,879943296,879943296
__omp_offloading_2f_13046cf_main_l50,150,128,1,active_cycles,33891001,33891001,33891001
__omp_offloading_2f_13046cf_main_l50,150,128,1,active_warps,391105060,391105060,391105060
__omp_offloading_2f_13046cf_main_l50,150,128,1,shared_atom,0,0,0
